Nearest_Atom,material_id_a,adsorbate_type_a,material_id_b,adsorbate_type_b,similarity,delta_G_OCHO,delta_G_COOH
La,CONTCAR-14_Co_24-4_Bi_54,OCHO,CONTCAR-17_Bi_59,COOH,0.3947361881233975,-1.180350000000042,0.2918099999999657
La,CONTCAR-14_Co_24-4_Bi_54,OCHO,CONTCAR-1_La_0,COOH,0.7197995294006736,-1.180350000000042,0.1866199999999725
La,CONTCAR-14_Co_24-4_Bi_54,OCHO,CONTCAR-25_Bi_67,COOH,0.3467438845589882,-1.180350000000042,0.9011699999999467
La,CONTCAR-14_Co_24-4_Bi_54,OCHO,CONTCAR-8_Sn_50,COOH,0.7236905685835098,-1.180350000000042,0.1571299999999627
La,CONTCAR-15_Ni_38-1_Bi_56,OCHO,CONTCAR-15_Bi_57,COOH,0.22616699035336177,-0.5039699999999908,0.5663299999999611
La,CONTCAR-15_Ni_38-1_Bi_56,OCHO,CONTCAR-17_Bi_59,COOH,0.8394984210635148,-0.5039699999999908,0.2918099999999657
La,CONTCAR-15_Ni_38-1_Bi_56,OCHO,CONTCAR-1_La_0,COOH,0.36001093331529704,-0.5039699999999908,0.1866199999999725
La,CONTCAR-15_Ni_38-1_Bi_56,OCHO,CONTCAR-25_Bi_67,COOH,0.165087364137595,-0.5039699999999908,0.9011699999999467
La,CONTCAR-15_Ni_38-1_Bi_56,OCHO,CONTCAR-8_Sn_50,COOH,0.2868935448790397,-0.5039699999999908,0.1571299999999627
La,CONTCAR-15_Ni_38-2_Bi_55,OCHO,CONTCAR-15_Bi_57,COOH,0.22616699035336177,-0.4808600000000166,0.5663299999999611
La,CONTCAR-15_Ni_38-2_Bi_55,OCHO,CONTCAR-17_Bi_59,COOH,0.8394984210635148,-0.4808600000000166,0.2918099999999657
La,CONTCAR-15_Ni_38-2_Bi_55,OCHO,CONTCAR-1_La_0,COOH,0.36001093331529704,-0.4808600000000166,0.1866199999999725
La,CONTCAR-15_Ni_38-2_Bi_55,OCHO,CONTCAR-25_Bi_67,COOH,0.165087364137595,-0.4808600000000166,0.9011699999999467
La,CONTCAR-15_Ni_38-2_Bi_55,OCHO,CONTCAR-8_Sn_50,COOH,0.2868935448790397,-0.4808600000000166,0.1571299999999627
La,CONTCAR-15_Ni_38-3_Sn_41,OCHO,CONTCAR-15_Bi_57,COOH,-0.05768593523980908,-0.7027900000000028,0.5663299999999611
La,CONTCAR-15_Ni_38-3_Sn_41,OCHO,CONTCAR-17_Bi_59,COOH,0.7779513587850522,-0.7027900000000028,0.2918099999999657
La,CONTCAR-15_Ni_38-3_Sn_41,OCHO,CONTCAR-1_La_0,COOH,0.26336153675489926,-0.7027900000000028,0.1866199999999725
La,CONTCAR-15_Ni_38-3_Sn_41,OCHO,CONTCAR-25_Bi_67,COOH,0.2858366760195795,-0.7027900000000028,0.9011699999999467
La,CONTCAR-15_Ni_38-3_Sn_41,OCHO,CONTCAR-8_Sn_50,COOH,0.3613026271476245,-0.7027900000000028,0.1571299999999627
La,CONTCAR-15_Ni_38-4_Bi_64,OCHO,CONTCAR-15_Bi_57,COOH,0.2721326941992722,-0.7495000000000215,0.5663299999999611
La,CONTCAR-15_Ni_38-4_Bi_64,OCHO,CONTCAR-17_Bi_59,COOH,0.8748584304116168,-0.7495000000000215,0.2918099999999657
La,CONTCAR-15_Ni_38-4_Bi_64,OCHO,CONTCAR-1_La_0,COOH,0.4243037435810784,-0.7495000000000215,0.1866199999999725
La,CONTCAR-15_Ni_38-4_Bi_64,OCHO,CONTCAR-25_Bi_67,COOH,0.08374340320084424,-0.7495000000000215,0.9011699999999467
La,CONTCAR-15_Ni_38-4_Bi_64,OCHO,CONTCAR-8_Sn_50,COOH,0.33509198441590016,-0.7495000000000215,0.1571299999999627
La,CONTCAR-16_Ni_39-1_Bi_61,OCHO,CONTCAR-15_Bi_57,COOH,0.5383506357129,-1.743630000000006,0.5663299999999611
La,CONTCAR-16_Ni_39-1_Bi_61,OCHO,CONTCAR-17_Bi_59,COOH,0.3287070828264934,-1.743630000000006,0.2918099999999657
La,CONTCAR-16_Ni_39-1_Bi_61,OCHO,CONTCAR-1_La_0,COOH,0.6540635009797497,-1.743630000000006,0.1866199999999725
La,CONTCAR-16_Ni_39-1_Bi_61,OCHO,CONTCAR-25_Bi_67,COOH,0.5461795572482843,-1.743630000000006,0.9011699999999467
